1,1e-06
2,0.010112
3,0.020326
4,0.030619
5,0.041087
6,0.051588
7,0.062281
8,0.073268
9,0.084059
10,0.095046
11,0.105966
12,0.117421
13,0.128434
14,0.141116
15,0.152995
16,0.165591
17,0.176336
18,0.18902
19,0.201687
20,0.214539
21,0.226395
22,0.239851
23,0.252815
24,0.267512
25,0.27867
26,0.293252
27,0.310278
28,0.322603
29,0.338087
30,0.35258
31,0.364768
32,0.381566
33,0.398892
34,0.4118
35,0.43078
36,0.44351
37,0.461958
38,0.480554
39,0.494682
40,0.52047
41,0.537541
42,0.554238
43,0.57778
44,0.588829
45,0.614843
46,0.630873
47,0.655135
48,0.676425
49,0.693066
50,0.726732
51,0.752904
52,0.763227
53,0.790014
54,0.820668
55,0.834883
56,0.851419
57,0.885782
58,0.926568
59,0.952241
60,0.974804
61,1.00333
62,1.03567
63,1.05617
64,1.08447
65,1.12364
66,1.16058
67,1.1878
68,1.20978
69,1.25226
70,1.29044
71,1.33019
72,1.37412
73,1.41413
74,1.41605
75,1.49339
76,1.52688
77,1.58403
78,1.58615
79,1.65188
80,1.70104
81,1.77389
82,1.8235
83,1.84404
84,1.9086
85,1.94899
86,2.01983
87,2.05147
88,2.09038
89,2.16449
90,2.26611
91,2.31827
92,2.39565
93,2.49522
94,2.51761
95,2.64302
96,2.71486
97,2.84107
98,2.97348
99,3.10789
100,3.39683
101,3.72538
102,4.47063
103,4.70741
104,5.19573
105,5.94744
106,5.93134
107,6.77074
108,7.47943
109,7.61636
110,8.19882
111,8.44885
112,8.94815
113,9.30032
114,9.82308
115,10.488
116,10.7816
117,11.5477
118,11.9548
119,12.4354
120,12.5176
121,13.3436
122,13.5796
123,14.1434
124,14.4631
125,15.103
126,15.3691
127,16.2201
128,16.2532
129,17.0528
130,17.4405
131,17.9825
132,18.4779
133,19.0291
134,19.2854
135,20.0383
136,20.3594
137,20.8607
138,21.3202
139,21.9667
140,22.5419

