1,99.9998
2,98
3,97.0001
4,96.0003
5,95.0006
6,94.0012
7,93.0015
8,92.0021
9,91.0033
10,90.0038
11,89.0049
12,88.0064
13,87.0084
14,86.0099
15,85.0109
16,84.0122
17,83.0163
18,82.0162
19,81.0205
20,80.0271
21,79.0271
22,78.0247
23,77.0307
24,76.0337
25,75.0431
26,74.0386
27,73.0412
28,72.0445
29,71.0545
30,70.0587
31,69.0539
32,68.071
33,67.0748
34,66.0706
35,65.0884
36,64.1019
37,63.0978
38,62.1034
39,61.1278
40,60.1362
41,59.1323
42,58.1356
43,57.1463
44,56.1469
45,55.169
46,54.1849
47,53.1951
48,52.2302
49,51.1961
50,50.2526
51,49.2637
52,48.2601
53,47.2789
54,46.2884
55,45.3192
56,44.3168
57,43.3318
58,42.3477
59,41.4025
60,40.4254
61,39.4135
62,38.4603
63,37.4601
64,36.5014
65,35.5592
66,34.5874
67,33.592
68,32.5778
69,31.6815
70,30.6213
71,29.7335
72,28.7218
73,27.8198
74,26.7634
75,25.8684
76,24.9085
77,23.8979
78,22.9392
79,22.0551
80,21.0836
81,20.1026
82,19.132
83,18.2868
84,17.2358
85,16.3386
86,15.3652
87,14.4897
88,13.5717
89,12.5952
90,11.6665
91,10.7585
92,9.8689
93,8.9356
94,8.0452
95,7.2649
96,6.3825
97,5.6321
98,5.0161
99,4.1189
100,4.0728
101,3.4964
102,3.6652
103,3.2983
104,3.3857
105,3.281
106,2.5423
107,2.9292
108,3.2821
109,2.823
110,3.0278
111,2.5585
112,2.5892
113,2.396
114,2.3438
115,2.4224
116,2.2343
117,1.9732
118,2.3552
119,2.1491
120,1.8801
121,2.1469
122,1.9134
123,1.7541
124,1.7553
125,1.8225
126,1.5377
127,1.7479
128,1.5728
129,1.6929
130,1.6393
131,1.4234
132,1.5791
133,1.689
134,1.5247
135,1.4191
136,1.5313
137,1.5078
138,1.3569
139,1.7119
140,1.4262
